ID Imagem,creation_time,Texto Post,Alvo do Humor,Tipos de Humor,Enquadramentos Antigênero,Comunidades de Sentido do Meme,surface.name,Objeto do Meme,Raça,Descrição da Página,URL da Página,Produtor do meme,Nome da Página,RedPill (Página),statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views
1658502901689953.jpg,2016-07-29T10:57:40-07:00,"Amigos, neste domingo será realizada nossa Convenção Partidária. 
Compareçam!",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,3,0,1,0,1,0,4,0,0,
8865892006792205.jpg,2017-05-17T17:26:29-07:00,House of Bananal.,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,0,2,12,0,15,0,3,537
1058432769390145.jpg,2018-04-09T18:59:18-07:00,"O Coronel do PDT, Ciro Gomes, agrediu o Mamaefalei (Arthur do Val). 

Mas para folha, tapa na orelha é mão na nuca. 

Jornalismo lamentável!

https://www1.folha.uol.com.br/poder/2018/04/ciro-e-blogueiro-ligado-ao-mbl-se-desentendem-em-forum.shtml",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,2,0,5,5,15,0,24,0,0,1764
2036054430174840.jpg,2018-10-24T20:27:11-07:00,Pronto. Acabou estoque de zuera com o Doria 😅😅😅👉👉,,,,Política Geral,Quebrando a Catraca,,,Acesse nosso site: Quebrandoacatraca.com.br. Redes Sociais @TaylorSports50,https://www.facebook.com/QuebrandoCatraca,Não,Quebrando a Catraca,Não,0,0,0,38,13,0,51,0,3,938
625081283516987.jpg,2019-01-17T11:05:45-08:00,"Quem é do MBL não promete, faz! Isso não é favor, não é gentileza. É coerência de discurso, respeito aos valores e princípios.",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,0,0,84,5,91,0,27,2057
1767226627463882.jpg,2019-07-24T14:41:11-07:00,Um verdadeiro absurdo. O valor supera o orçamento de várias cidades do país!,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,6,0,19,0,127,0,143,9,25,3624
494938333616614.jpg,2019-07-27T16:14:30-07:00,"A história que você escreveu em setembro nos cinemas, compre seu ingresso agora para a pré-estréia em naovaitergolpe.com.br

Curta Não Vai Ter Golpe - O Filme",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,0,0,42,2,44,0,1,1906
2254795358318792.jpg,2019-08-22T08:22:30-07:00,"O problema da Amazoma é crítico, mas ainda temos outros problemas. Vamos falar sobre os perigos da vacinação durante o governo do coiso?

A representantx Lourdes Melo da seu depoimento abaixo.
#xovacina
#naovacine
#elenao",,,,Política Geral,Feminizando,,,Páginas feminista para todas as mulheres que se sentem injustiçadas com o sistema opressor e patriarcal brasileiro.,https://www.facebook.com/feministasfeminizando/,Corrupção Piauiense Memes,Feminizando,Não,0,0,6,37,13,0,51,1,13,3833
1661747558076038.jpg,2020-01-23T11:27:46-08:00,"Sou totalmente contra, e você?",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,18,0,87,0,34,1,56,1,2,2368
889551543389854.jpg,2020-03-03T12:32:18-08:00,Você é a favor?,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,1,0,5,0,43,0,45,0,3,1005
469811109211915.jpg,2020-05-19T14:46:20-07:00,Até quando vamos aceitar promessas furadas?,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,1,0,19,2,44,0,49,2,8,2381
607944924981009.jpg,2020-07-07T11:09:27-07:00,Usuários relatam falhas ao utilizar o APP “CAIXA TEM”,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,6,0,48,0,49,0,8,2030
486916680679401.jpg,2020-07-31T14:41:37-07:00,""" A coisa tá feia """,,,,Política Geral,Quebrando a Catraca,,,Acesse nosso site: Quebrandoacatraca.com.br. Redes Sociais @TaylorSports33,https://www.facebook.com/QuebrandoCatraca,Carmelo Neto,Quebrando a Catraca,Não,0,0,0,0,91,0,91,0,23,2443
1287795452425274.jpg,2020-08-25T11:13:20-07:00,"Nenhuma irregularidade será deixada para trás! _______________________________________________
Apoie minha pré-candidatura: https://apoia.org/rubinhonunes
Manda um zap pro Rubinho: https://bit.ly/2DaRWdc",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,0,0,26,0,26,0,0,978
1256745688890544.jpg,2020-12-05T10:00:59-08:00,Esses são os órgãos que deveriam garantir a Lei e a Moral?!,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,16,0,5,0,79,0,96,1,14,3348
1129878861816748.jpg,2021-01-09T14:07:56-08:00,"Em minha primeira semana de mandato pude mostrar um pouco como será minhas próximas semanas. Não permitirei irregularidades. Irei passar São Paulo a limpo! 

#VamosProcessarTudo",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,20,2,248,38,288,0,29,8371
8227092820724477.png,2021-02-11T10:25:30-08:00,"BurkeCast #34 - Leonardo Giardin - Bandidolatria e Democídio

No episódio #34, o convidado é o ilustre Dr. Leonardo Giardin, co-autor da obra ""Bandidolatria e Democídio"", que irá comentar sobre a atual situação da ordem jurídica no Brasil e no Ocidente.

Utilize o cupom: BURKECAST e tenha 10% de desconto na assinatura dos cursos do Burke Instituto Conservador.

Assine nossa plataforma de cursos e tenha acesso a mais de 40 cursos relacionados ao conservadorismo:
www.burkeinstituto.com/

Baixe o eBook gratuito - O mínimo que você precisa saber sobre conservadorismo:
bit.ly/2Ea9sPu

Faça parte do nosso canal no TELEGRAM e seja avisado sobre todo o conteúdo gratuito que produzimos semanalmente:
t.me/burkeic

Esse podcast está disponível também em:
Youtube:https://youtu.be/uasvfUottwc
Anchor: anchor.fm/burkecast
Spotify: spoti.fi/2Z4FQv4
Soundcloud: https://soundcloud.com/burkeinstituto",,,,Política Geral,Burke Instituto Conservador,,,Somos uma instituição educacional conservadora que zela por uma educação fundamentada nos princípios e valores milenares judaico-cristãos.,https://www.facebook.com/burkeinstitutoconservador,Instituto Conservador Burke,Burke Instituto Conservador,Não,0,0,0,0,22,0,22,0,5,1460
3000620490116817.jpg,2021-03-03T07:26:05-08:00,"A fase vermelha permite o funcionamento apenas de setores essenciais da economia, como farmácias, supermercados, padarias, agências dos correios, petshops, clínicas veterinárias, postos de combustível e transportes coletivos, como ônibus, trens e metrô — e, agora, igrejas. Já shoppings, comércio de rua e academias, por exemplo — tudo para.",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,81,0,175,5,93,4,188,5,21,18336
524874547269927.jpg,2021-03-20T12:44:58-07:00,O único tratamento “precoce” possível é vacinação.,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,2,0,128,8,193,34,238,0,21,12787
459140230383480.jpg,2021-04-28T08:40:00-07:00,VAMOS VIRAR ESSE JOGO!,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,1,0,97,10,107,0,8,3177
3755832554714995.jpg,2021-05-02T13:18:51-07:00,"O vídeo do @arthurmoledoval
 prova tudo que já sabíamos: a semelhança escancarada entre petistas e bolsonaristas.

Link nos stories.",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,2,0,183,76,518,20,618,1,44,15554
873086088070305.jpg,2021-05-30T08:00:24-07:00,"23:59 Fora negacionismo.

00:00 A previdência é superavitária.",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,5,28,140,3,172,1,21,5735
1287242682321724.jpg,2021-06-09T15:30:10-07:00,"Excelente notícia! Em breve, finalmente teremos a vacina brasileira!",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,2,0,71,7,78,0,4,2876
1769722213816243.jpg,2021-08-27T12:07:58-07:00,Responda nos comentários,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,12,0,38,6,144,0,162,0,3,4022
486980274007417.jpg,2022-02-09T12:48:50-08:00,Até quando vamos aceitar essa imoralidade?,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,9,0,122,4,126,0,9,5310
958826436138427.jpg,2022-02-25T15:27:47-08:00,"25 02 2022 UCRÂNIA: Para impedir o avanço da fileira de tanques russos, a decisão foi explodir a ponte de Henichesk. O engenheiro Skakun Vitaliy se ofereceu para realizar essa tarefa. Ele explorou a ponte, mas não pôde sair e a explodiu junto com ele. A unidade ucraniana foi reimplantada com sucesso evitando o avanço russo, informou as Forças Terrestres ucranianas.

O exemplo de heroísmo desse jovem precisa nos inspirar a amar nossos irmãos. Que DEUS o receba na vida eterna, onde toda lágrima será enxugada.",,,,Política Geral,Sigma Visionário 2.0,,,Pagina pertencente ao Grupo Homem Raiz Operacional.,https://www.facebook.com/sigma.visionario.br,Não,Sigma Visionário 2.0,Sim,0,0,56,3,794,21,1119,298,309,20609
1825816468182744.jpg,2022-03-09T08:52:08-08:00,E deu ruim !,,,,Política Geral,Homem Honrado 86,,,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,0,0,1,0,1,0,0,724
590181760637904.jpg,2022-03-23T11:59:40-07:00,O trabalho não para!,,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,1,0,8,1,111,7,120,0,8,4132
1115099196822294.jpg,2022-06-03T14:00:39-07:00,"Junto ao Guto Zacarias, apresentei um PL que suspende o cachê de artista que apoiar político em show bancado por dinheiro público!

O bolso do cidadão vai ser respeitado, sim! Ninguém pode ser obrigado a financiar manifestações políticas que discordam!",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,13,2,196,16,214,0,76,7461
490444020727766.jpg,2022-10-31T06:51:29-07:00,Agora não é mais Orçamento Secreto... ué ?!,,,,Política Geral,Homem Honrado 86,,,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,0,0,9,0,9,0,4,308
931210572025960.jpg,2022-12-07T07:28:18-08:00,"Continua . !

O trem apenas partiu da estação , esta desgovernado e não sabemos nem se um dia ele vai parar ....",,,,Política Geral,Ante Pop.,,,Pelo Brasil sigam no Instagram: @ante.pop9,https://www.facebook.com/ante7pop,Bia Kicis,Ante Pop.,Não,1,0,0,0,0,0,1,0,1,274
1496220784381430.jpg,2022-12-16T07:16:44-08:00,Esperando as Forças Armadas salvarem o país,,,,Política Geral,Homem Raiz Operacional,,,Página central e fundadora do Grupo Homem Raiz Operacional,https://www.facebook.com/homem.raiz.operacional,Não,Homem Raiz Operacional,Sim,4,0,70,129,234,2,399,30,81,20522
836482951860531.jpg,2023-01-30T15:30:38-08:00,"Nosso canal no telegram passou de mil pessoas. Lá é o canal mais livre, onde podemos compartilhar muito mais coisas. Da uma chegada lá. Aproveita e segue também no Instagram.

Siga nosso canal no telegram.

https://t.me/+YK25HNi--wRlYjA5

Siga também no Instagram 

https://instagram.com/zeroaesquerdareal",,,,Política Geral,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,13,0,3,7,45,0,67,1,17,5913
933558462303506.jpg,2023-04-17T08:40:36-07:00,"Confira nosso calendário para as próximas audiências públicas da Revisão do Plano Diretor de SP. A discussão está chegando aos quatro cantos da cidade. 

As audiências são fundamentais para que os munícipes levem suas sugestões para que possam ser discutidas e inclusas na Revisão. 

Espero vocês!
•
•
•
•
•
#zonaleste #saopaulo #sp #planodiretor #ilovesp",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,2,0,11,0,11,0,0,1142
466030813224580.jpg,2023-04-17T13:14:23-07:00,"URGENTE! 

PGR pede a prisão do senador Sergio Moro por dizer que Gilmar Mendes vende habeas corpus. 

O STF é quem julgará o pedido. O que vocês acham disso? 

Será que o Gilmar Mendes vai tentar ser o relator? 😅
•
•
•
•
•
#stf #lula #moro #treta #direitabrasil",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,4,0,27,7,28,0,39,0,29,3844
2360307777637665.jpg,2023-07-01T07:24:31-07:00,"Imcompetente , forçado , sínico e REPUGNANTE igual a esse só o próprio Lula .................... O povo precisa ir às ruas ...",,,,Política Geral,Ante Pop.,,,Pelo Brasil sigam no Instagram: @ante.pop27,https://www.facebook.com/ante7pop,Não,Ante Pop.,Não,3,0,6,0,14,0,17,0,36,1537
607852591933922.jpg,2023-07-20T15:46:43-07:00,"""Nessa imagem tem 42 reais"" !

Uma senhora postou isso hoje .... A gente fica meio sem saber o que comentar ....",,,,Política Geral,Ante Pop.,,,Pelo Brasil sigam no Instagram: @ante.pop6,https://www.facebook.com/ante7pop,Não,Ante Pop.,Não,0,0,4,0,1,0,2,0,0,971
1425961285475381.jpg,2023-08-12T10:02:05-07:00,O homem que mais tem atrapalhdo toda uma nação  ... NUNCA recebeu um voto popular  #foraalenxandredemoraes,,,,Política Geral,Ante Pop.,,,Pelo Brasil sigam no Instagram: @ante.pop24,https://www.facebook.com/ante7pop,Não,Ante Pop.,Não,0,0,2,0,5,0,6,0,3,447
1226591615104093.jpg,2024-04-06T16:39:29-07:00,"NOTÍCIA DA HORA Musk desafia Moraes e desbloqueia maior parte quase todos os perfis de direita ""sensurados no Twetter "" A coisa ta pegando ❕❗️ 🔥🔥🔥🔥",,,,Política Geral,Ante Pop.,,,Pelo Brasil sigam no Instagram: @ante.pop19,https://www.facebook.com/ante7pop,Não,Ante Pop.,Não,0,0,6,4,33,14,53,0,12,1122
620449640649358.jpg,2024-04-08T16:21:06-07:00,"Isso ta ficando cada vez melhor (: 😁 #globolixo

 #CNNLixo",,,,Política Geral,Ante Pop.,,,Pelo Brasil sigam no Instagram: @ante.pop8,https://www.facebook.com/ante7pop,Sergio Kruke,Ante Pop.,Não,0,0,71,70,442,62,575,0,133,15775
1116301973618730.jpg,2024-05-04T13:05:19-07:00,"Prioridades do governador do Rio Grande do Sul:

helicópteros ❌
bombeiros ❌
mantimentos para desabrigados ❌
trocar a fotinho da rede social ✅

Eduardo Leite, que tanto quer ser amigo do Lula, seguindo direitinho o script para ser homenageado no próximo episódio do Fantástico.",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,25,0,20,9,77,0,113,2,16,5743
7978464235564033.jpg,2024-05-11T03:51:08-07:00,"O ministério da verdade agora vai em cima do Pablo Marçal, anotem aí. Ele não pode entrar na política e vão garantir que ele não entrem.",,,,Política Geral,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,39,0,69,50,97,0,190,3,32,9404
829599055814863.jpg,2024-08-04T06:53:52-07:00,"Por isso eles odeiam o Elon Musk, o cara deu o poder para o cidadão comum de falar que a notícia da grande mídia é falsa.",,,,Política Geral,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,16,0,1095,201,10789,1058,12100,9,2316,1021628
2260981464295058.jpg,2024-08-19T16:19:15-07:00,"Vamos pra mais um happy hour? 🎊

Será nesta quinta-feira, 22, às 20:00 no restaurante Iulia Jockey.

Traga a sua família e amigos. Vamos curtir e conversar. Nos vemos lá!",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,23,1,80,5,87,1,6,2964
1140497774355182.jpg,2024-08-27T10:08:03-07:00,"Vamos para mais um Happy Hour! 🎉 

Dessa vez estarei em Itaquera para um momento de descontração e conhecer melhor vocês. 

Será nesta quinta-feira, dia 29, às 19h30. Espero ver você lá!",,,,Política Geral,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,3,3,24,1,28,0,0,1271
962848169242754.jpg,2024-08-31T20:19:23-07:00,"Por que Anéis do Poder é TÃO RUIM??? https://youtu.be/iEfeHZXPYJY

É como o Elon disse, quando esses analfabetos estão assistindo suas séries eles sempre ficam do lado da resistência em contraste com um regime autoritário.  Mas quando se trata da vida real os idiotas só irão se dar conta quando já forem uma Coreia do Norte. 
#Dante",,,,Política Geral,4 Mundo Memes,,,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,Não,4 Mundo Memes,Não,2,0,145,12,1151,8,1179,4,323,24515
1295159068393000.jpg,2016-10-06T12:51:17-07:00,"Marque a miga que tá precisando receber umas visitas em ''casa'' kkkk

👍 -> Clube do Macho Alfa",Ideia/Grupo,Agressivo,"""Beckys""",PUA,Clube do Macho Alfa,Mulher,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Não,Clube do Macho Alfa,Não,0,0,23,33,120,0,155,0,57,
575562025267984.jpg,2017-01-26T04:32:55-08:00,Bom dia #MachosAlfa!,Ideia/Grupo,Agressivo,"""Contradineusa""",PUA,Clube do Macho Alfa,Mulher,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,1,0,103,113,630,6,753,3,436,23334
973934907916192.jpg,2014-07-17T06:09:34-07:00,"#uey_tlatoani_baraozin

Bem senhores, este post sobre investimentos será um pouco diferente dos demais. Desta vez não virei aqui dar dicas ou compartilhar experiências minhas como investidor iniciante. Mas sim fazer algo mais conceitual.

Hoje eu quero combinar um pouco os ensinamentos da Real e os Axiomas de Zurique.

Os Axiomas de Zurique e a Real - http://ads.tt/16E6L (caso o link não abra quando se clica nele, clique nele com o botão direito e mander abrir link. Ou copie o link e jogue no seu navegador. Eu sei, é um saco. Mas estamos incomodando gente graúda e o Facebook bloqueou o Canal, por isso preciso usar destas ""malandragens"" pra furar o bloqueio)",NA,NA,"""Macho Alfa""",PUA,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Não,Metendo a Real,Não,0,0,1,0,1,0,1,0,0,
540423525645573.jpg,2015-12-11T18:16:22-08:00,"Por: Máximus Meridius 
                       Seja responsável por sua vida! 
Você já parou para refletir quantas responsabilidades tem em sua vida:
 - Futuro profissional
 - Estudos 
- Administração Financeira
 - Relacionamentos
 - Respeito dos familiares e dos demais homens no seu circulo social
                 

                       Já parou para pensar também, por qual motivo, seu sucesso não tem sido tão efetivo nessas áreas quanto ao do seu pai, do seu avô... Dos seus antepassados. Ai nesse momento, você olha para o passado e percebe que esses com a sua idade atual, já tinham conquistado diversos pontos dessa lista. Eram mais disciplinados, proativos e destacados nos seus meios sociais. Definitivamente, zona de conforto e marasmo não eram a praia desses.

                       Mas, o que falta para você chegar nesse nível? Em qual parte do mundo pós- moderno você perdeu esse instinto?Pois bem, seu problema é um dos mais comuns, entre a geração dos homens afeminados. Que seria a falta de atitude em assumir as rédeas de sua própria vida, em síntese: falta de responsabilidade para assumir o que acontece na vida, ausência de liderança em sua caminhada. Exatamente!  
                 

                       Dessa forma, você como homem tem que entender, imediatamente, que o único responsável pelo destino de sua vida é você. E o primeiro passo para assumir essa missão é parar de colocar a culpa nos outros (ou acontecimentos fatídicos) pelo que ocorre em sua vida. Tudo que acontece nessa é, exclusivamente, responsabilidade sua. Se você não possui o respeito dos colegas de profissão... A culpa é sua. Se sua namorada não der valor as palavras ditas por você, de quem é a culpa? Sua, por não ter sido imperativo no inicio da relação e não ter afirmado a dominância sobre essa. 
                  

                       Seja frio e entenda que, ficar procurando desculpas para as merdas que você fez não é o caminho para a resolução dos problemas. Não se lamente, não coloque a culpa nas pessoas pelo o que ocorre em sua vida. Teve um problema , então resolva , procure soluções e não choradeira deixe isso para as fêmeas, assuma as rédeas da sua vida, era isso que seus antepassados faziam. Entenda, chegou o momento de liderar a si mesmo e agora é à hora. Pode ir! Boa sorte. 
#MáximusDécimusMeridius",NA,NA,"""Macho Alfa""",PUA,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Não,Metendo a Real,Não,0,0,1,0,79,0,79,0,14,
1284476322671957.jpg,2016-04-19T10:21:36-07:00,Todo cuidado é pouco #MachosAlfa!,Si próprio,Afiliativo,"""Macho Alfa""",PUA,Clube do Macho Alfa,Homem,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,1,5,60,2,67,0,54,
509909474813518.jpg,2016-04-24T07:26:10-07:00,Concordam #MachosAlfa?,Terceiro,Agressivo,"""Macho Alfa""",PUA,Clube do Macho Alfa,Homem,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,6,1,183,3,187,0,81,
612197444599811.jpg,2016-12-08T02:38:31-08:00,Procede?,Si próprio,Afiliativo,"""Macho Alfa""",PUA,Clube do Macho Alfa,Homem,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,26,31,661,27,729,0,36,
1650067022251110.jpg,2017-06-08T06:24:37-07:00,kkk,Ideia/Grupo,Afiliativo,"""Macho Alfa""",PUA,Clube do Macho Alfa,Homem,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Não,Clube do Macho Alfa,Não,1,0,26,75,341,9,430,0,43,13011
1015941553629389.jpg,2018-06-16T03:14:00-07:00,Alguém aí conhece?,,,"""Macho Alfa""",PUA,Homem Raiz Operacional,,,Página central e fundadora do Grupo Homem Raiz Operacional,https://www.facebook.com/homem.raiz.operacional,Macho Alfa Operacional,Homem Raiz Operacional,Sim,0,0,25,53,79,3,135,0,13,2917
